poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,party,answer,candidate_id,candidate_name,pct
83189,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,7/8/2023,7/11/2023,,,,175552,1500,a,,a,,7/12/2023 11:17,,https://docs.cdn.yougov.com/hv5z68z2e8/econtoplines.pdf,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,DEM,Biden,19368,Joe Biden,39
83189,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,7/8/2023,7/11/2023,,,,175552,1500,a,,a,,7/12/2023 11:17,,https://docs.cdn.yougov.com/hv5z68z2e8/econtoplines.pdf,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,REP,Trump,16651,Donald Trump,40
83189,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,7/8/2023,7/11/2023,,,,175553,1296,rv,,rv,,7/12/2023 11:17,,https://docs.cdn.yougov.com/03l1353cs3/econTabReport.pdf,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,DEM,Biden,19368,Joe Biden,42
83189,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,7/8/2023,7/11/2023,,,,175553,1296,rv,,rv,,7/12/2023 11:17,,https://docs.cdn.yougov.com/03l1353cs3/econTabReport.pdf,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,REP,Trump,16651,Donald Trump,42
83215,1810,American Pulse,,,American Pulse Research & Polling,497,American Pulse Research & Polling,C/D,IVR/Live Phone/Online Panel/Text-to-Web,New Hampshire,7/5/2023,7/11/2023,,,,175597,895,lv,,lv,,7/17/2023 9:41,,https://www.americanpulse.us/NHPresidentialPoll-July2023,,FALSE,,8848,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,DEM,Biden,19368,Joe Biden,51.8
83215,1810,American Pulse,,,American Pulse Research & Polling,497,American Pulse Research & Polling,C/D,IVR/Live Phone/Online Panel/Text-to-Web,New Hampshire,7/5/2023,7/11/2023,,,,175597,895,lv,,lv,,7/17/2023 9:41,,https://www.americanpulse.us/NHPresidentialPoll-July2023,,FALSE,,8848,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,REP,Trump,16651,Donald Trump,39.9
83215,1810,American Pulse,,,American Pulse Research & Polling,497,American Pulse Research & Polling,C/D,IVR/Live Phone/Online Panel/Text-to-Web,New Hampshire,7/5/2023,7/11/2023,,,,175598,895,lv,,lv,,7/17/2023 9:41,,https://www.americanpulse.us/NHPresidentialPoll-July2023,,FALSE,,8848,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,DEM,Kennedy,30987,Robert F. Kennedy,39.3
83215,1810,American Pulse,,,American Pulse Research & Polling,497,American Pulse Research & Polling,C/D,IVR/Live Phone/Online Panel/Text-to-Web,New Hampshire,7/5/2023,7/11/2023,,,,175598,895,lv,,lv,,7/17/2023 9:41,,https://www.americanpulse.us/NHPresidentialPoll-July2023,,FALSE,,8848,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,REP,Trump,16651,Donald Trump,32.9
83215,1810,American Pulse,,,American Pulse Research & Polling,497,American Pulse Research & Polling,C/D,IVR/Live Phone/Online Panel/Text-to-Web,New Hampshire,7/5/2023,7/11/2023,,,,175599,895,lv,,lv,,7/17/2023 9:41,,https://www.americanpulse.us/NHPresidentialPoll-July2023,,FALSE,,8848,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,DEM,Biden,19368,Joe Biden,45.6
83215,1810,American Pulse,,,American Pulse Research & Polling,497,American Pulse Research & Polling,C/D,IVR/Live Phone/Online Panel/Text-to-Web,New Hampshire,7/5/2023,7/11/2023,,,,175599,895,lv,,lv,,7/17/2023 9:41,,https://www.americanpulse.us/NHPresidentialPoll-July2023,,FALSE,,8848,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,REP,T. Scott,16648,Tim Scott,40.8
83215,1810,American Pulse,,,American Pulse Research & Polling,497,American Pulse Research & Polling,C/D,IVR/Live Phone/Online Panel/Text-to-Web,New Hampshire,7/5/2023,7/11/2023,,,,175600,895,lv,,lv,,7/17/2023 9:41,,https://www.americanpulse.us/NHPresidentialPoll-July2023,,FALSE,,8848,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,DEM,Kennedy,30987,Robert F. Kennedy,30.9
83215,1810,American Pulse,,,American Pulse Research & Polling,497,American Pulse Research & Polling,C/D,IVR/Live Phone/Online Panel/Text-to-Web,New Hampshire,7/5/2023,7/11/2023,,,,175600,895,lv,,lv,,7/17/2023 9:41,,https://www.americanpulse.us/NHPresidentialPoll-July2023,,FALSE,,8848,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,REP,T. Scott,16648,Tim Scott,37.3
83209,379,POS,1984,Citizen Awareness Project,Public Opinion Strategies,260,Public Opinion Strategies,B+,Live Phone,Michigan,7/8/2023,7/10/2023,,,,175577,500,rv,,rv,,7/13/2023 16:52,,https://citizenawarenessproject.com/wp-content/uploads/2023/07/232033-Michigan-Statewide-Interview-Schedule.pdf,,FALSE,REP,8820,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,DEM,Biden,19368,Joe Biden,44
83209,379,POS,1984,Citizen Awareness Project,Public Opinion Strategies,260,Public Opinion Strategies,B+,Live Phone,Michigan,7/8/2023,7/10/2023,,,,175577,500,rv,,rv,,7/13/2023 16:52,,https://citizenawarenessproject.com/wp-content/uploads/2023/07/232033-Michigan-Statewide-Interview-Schedule.pdf,,FALSE,REP,8820,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,REP,DeSantis,16646,Ron DeSantis,46
83209,379,POS,1984,Citizen Awareness Project,Public Opinion Strategies,260,Public Opinion Strategies,B+,Live Phone,Michigan,7/8/2023,7/10/2023,,,,175590,500,rv,,rv,,7/14/2023 13:02,,https://citizenawarenessproject.com/wp-content/uploads/2023/07/232033-Michigan-Statewide-Interview-Schedule.pdf,,FALSE,REP,8820,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,DEM,Biden,19368,Joe Biden,45
83209,379,POS,1984,Citizen Awareness Project,Public Opinion Strategies,260,Public Opinion Strategies,B+,Live Phone,Michigan,7/8/2023,7/10/2023,,,,175590,500,rv,,rv,,7/14/2023 13:02,,https://citizenawarenessproject.com/wp-content/uploads/2023/07/232033-Michigan-Statewide-Interview-Schedule.pdf,,FALSE,REP,8820,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,REP,Trump,16651,Donald Trump,44
83732,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B-,Online Panel,,7/8/2023,7/10/2023,,,,179343,5000,rv,,rv,TRUE,8/17/2023 13:38,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,DEM,Biden,19368,Joe Biden,42
83732,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B-,Online Panel,,7/8/2023,7/10/2023,,,,179343,5000,rv,,rv,TRUE,8/17/2023 13:38,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,REP,Trump,16651,Donald Trump,42
83171,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B-,Online Panel,,7/7/2023,7/9/2023,,,,175471,6000,rv,,rv,TRUE,7/11/2023 10:02,,https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker#how-trump-and-de-santis-perform-against-biden-in-hypothetical-matchup,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,DEM,Biden,19368,Joe Biden,43
83171,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B-,Online Panel,,7/7/2023,7/9/2023,,,,175471,6000,rv,,rv,TRUE,7/11/2023 10:02,,https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker#how-trump-and-de-santis-perform-against-biden-in-hypothetical-matchup,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,REP,Trump,16651,Donald Trump,42
83171,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B-,Online Panel,,7/7/2023,7/9/2023,,,,175472,6000,rv,,rv,,7/11/2023 10:02,,https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker#how-trump-and-de-santis-perform-against-biden-in-hypothetical-matchup,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,DEM,Biden,19368,Joe Biden,43
83171,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B-,Online Panel,,7/7/2023,7/9/2023,,,,175472,6000,rv,,rv,,7/11/2023 10:02,,https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker#how-trump-and-de-santis-perform-against-biden-in-hypothetical-matchup,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,REP,DeSantis,16646,Ron DeSantis,38
83733,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B-,Online Panel,,7/6/2023,7/8/2023,,,,179344,5000,rv,,rv,TRUE,8/17/2023 13:39,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,DEM,Biden,19368,Joe Biden,42
83733,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B-,Online Panel,,7/6/2023,7/8/2023,,,,179344,5000,rv,,rv,TRUE,8/17/2023 13:39,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,REP,Trump,16651,Donald Trump,42
83734,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B-,Online Panel,,7/5/2023,7/7/2023,,,,179345,5000,rv,,rv,TRUE,8/17/2023 13:39,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,DEM,Biden,19368,Joe Biden,43
83734,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B-,Online Panel,,7/5/2023,7/7/2023,,,,179345,5000,rv,,rv,TRUE,8/17/2023 13:39,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,REP,Trump,16651,Donald Trump,42
83213,1562,Redfield & Wilton Strategies,,,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,B/C,Online Panel,,7/6/2023,7/6/2023,,,,175591,1500,rv,,rv,,7/14/2023 13:03,,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-6-july-2023/,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,DEM,Biden,19368,Joe Biden,40
83213,1562,Redfield & Wilton Strategies,,,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,B/C,Online Panel,,7/6/2023,7/6/2023,,,,175591,1500,rv,,rv,,7/14/2023 13:03,,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-6-july-2023/,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,REP,Trump,16651,Donald Trump,38
83213,1562,Redfield & Wilton Strategies,,,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,B/C,Online Panel,,7/6/2023,7/6/2023,,,,175592,1500,rv,,rv,,7/14/2023 13:03,,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-6-july-2023/,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,DEM,Harris,16661,Kamala Harris,36
83213,1562,Redfield & Wilton Strategies,,,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,B/C,Online Panel,,7/6/2023,7/6/2023,,,,175592,1500,rv,,rv,,7/14/2023 13:03,,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-6-july-2023/,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,REP,Trump,16651,Donald Trump,38
83213,1562,Redfield & Wilton Strategies,,,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,B/C,Online Panel,,7/6/2023,7/6/2023,,,,175593,1174,lv,,lv,,7/14/2023 13:03,,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-6-july-2023/,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,DEM,Biden,19368,Joe Biden,43
83213,1562,Redfield & Wilton Strategies,,,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,B/C,Online Panel,,7/6/2023,7/6/2023,,,,175593,1174,lv,,lv,,7/14/2023 13:03,,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-6-july-2023/,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,REP,Trump,16651,Donald Trump,43
83213,1562,Redfield & Wilton Strategies,,,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,B/C,Online Panel,,7/6/2023,7/6/2023,,,,175594,1174,lv,,lv,,7/14/2023 13:03,,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-6-july-2023/,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,DEM,Harris,16661,Kamala Harris,39
83213,1562,Redfield & Wilton Strategies,,,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,B/C,Online Panel,,7/6/2023,7/6/2023,,,,175594,1174,lv,,lv,,7/14/2023 13:03,,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-6-july-2023/,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,REP,Trump,16651,Donald Trump,43
83164,379,POS,1984,Citizen Awareness Project,Public Opinion Strategies,260,Public Opinion Strategies,B+,Live Phone,Nevada,7/5/2023,7/6/2023,,,,175430,500,rv,,rv,,7/7/2023 12:45,,https://citizenawarenessproject.com/nevada-general-election-survey-data-july/,,FALSE,REP,8857,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,DEM,Biden,19368,Joe Biden,44
83164,379,POS,1984,Citizen Awareness Project,Public Opinion Strategies,260,Public Opinion Strategies,B+,Live Phone,Nevada,7/5/2023,7/6/2023,,,,175430,500,rv,,rv,,7/7/2023 12:45,,https://citizenawarenessproject.com/nevada-general-election-survey-data-july/,,FALSE,REP,8857,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,REP,DeSantis,16646,Ron DeSantis,46
83164,379,POS,1984,Citizen Awareness Project,Public Opinion Strategies,260,Public Opinion Strategies,B+,Live Phone,Nevada,7/5/2023,7/6/2023,,,,175431,500,rv,,rv,,7/7/2023 12:45,,https://citizenawarenessproject.com/nevada-general-election-survey-data-july/,,FALSE,REP,8857,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,DEM,Biden,19368,Joe Biden,47
83164,379,POS,1984,Citizen Awareness Project,Public Opinion Strategies,260,Public Opinion Strategies,B+,Live Phone,Nevada,7/5/2023,7/6/2023,,,,175431,500,rv,,rv,,7/7/2023 12:45,,https://citizenawarenessproject.com/nevada-general-election-survey-data-july/,,FALSE,REP,8857,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,REP,Trump,16651,Donald Trump,43
83186,1416,HarrisX,1996,Messenger,HarrisX,133,Harris Insights & Analytics,B,Online Panel,,7/5/2023,7/6/2023,,,,175474,915,rv,,rv,,7/11/2023 10:37,,https://themessenger.com/politics/biden-and-trump-tied-in-new-poll-exclusive,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,DEM,Biden,19368,Joe Biden,44
83186,1416,HarrisX,1996,Messenger,HarrisX,133,Harris Insights & Analytics,B,Online Panel,,7/5/2023,7/6/2023,,,,175474,915,rv,,rv,,7/11/2023 10:37,,https://themessenger.com/politics/biden-and-trump-tied-in-new-poll-exclusive,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,REP,Trump,16651,Donald Trump,44
83735,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B-,Online Panel,,7/4/2023,7/6/2023,,,,179346,5000,rv,,rv,TRUE,8/17/2023 13:40,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,DEM,Biden,19368,Joe Biden,43
83735,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B-,Online Panel,,7/4/2023,7/6/2023,,,,179346,5000,rv,,rv,TRUE,8/17/2023 13:40,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,REP,Trump,16651,Donald Trump,42
83736,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B-,Online Panel,,7/3/2023,7/5/2023,,,,179347,5000,rv,,rv,TRUE,8/17/2023 13:40,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,DEM,Biden,19368,Joe Biden,43
83736,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B-,Online Panel,,7/3/2023,7/5/2023,,,,179347,5000,rv,,rv,TRUE,8/17/2023 13:40,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,REP,Trump,16651,Donald Trump,41
83737,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B-,Online Panel,,7/2/2023,7/4/2023,,,,179348,5000,rv,,rv,TRUE,8/17/2023 13:41,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,DEM,Biden,19368,Joe Biden,44
83737,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B-,Online Panel,,7/2/2023,7/4/2023,,,,179348,5000,rv,,rv,TRUE,8/17/2023 13:41,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,REP,Trump,16651,Donald Trump,41
83738,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B-,Online Panel,,7/1/2023,7/3/2023,,,,179349,5000,rv,,rv,TRUE,8/17/2023 13:41,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,DEM,Biden,19368,Joe Biden,44
83738,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B-,Online Panel,,7/1/2023,7/3/2023,,,,179349,5000,rv,,rv,TRUE,8/17/2023 13:41,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,REP,Trump,16651,Donald Trump,41
83739,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B-,Online Panel,,6/30/2023,7/2/2023,,,,179350,5000,rv,,rv,TRUE,8/17/2023 13:42,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,DEM,Biden,19368,Joe Biden,43
83739,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B-,Online Panel,,6/30/2023,7/2/2023,,,,179350,5000,rv,,rv,TRUE,8/17/2023 13:42,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,REP,Trump,16651,Donald Trump,41
83740,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B-,Online Panel,,6/29/2023,7/1/2023,,,,179351,5000,rv,,rv,TRUE,8/17/2023 13:42,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,DEM,Biden,19368,Joe Biden,43
83740,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B-,Online Panel,,6/29/2023,7/1/2023,,,,179351,5000,rv,,rv,TRUE,8/17/2023 13:42,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,REP,Trump,16651,Donald Trump,42
83169,1801,Florida Atlantic University/Mainstreet Research,,,Florida Atlantic University Political Communication and Public Opinion Research Lab/Mainstreet Research,770,Florida Atlantic University Political Communication and Public Opinion Research Lab/Mainstreet Research,,IVR,Florida,6/27/2023,7/1/2023,,,,175441,933,a,,a,,7/10/2023 11:38,,https://www.fau.edu/artsandletters/fau-polcom-lab/pdfs/mainstreet-florida-july-2023.pdf,,FALSE,,8778,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,DEM,Biden,19368,Joe Biden,38.9
83169,1801,Florida Atlantic University/Mainstreet Research,,,Florida Atlantic University Political Communication and Public Opinion Research Lab/Mainstreet Research,770,Florida Atlantic University Political Communication and Public Opinion Research Lab/Mainstreet Research,,IVR,Florida,6/27/2023,7/1/2023,,,,175441,933,a,,a,,7/10/2023 11:38,,https://www.fau.edu/artsandletters/fau-polcom-lab/pdfs/mainstreet-florida-july-2023.pdf,,FALSE,,8778,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,REP,Trump,16651,Donald Trump,49.1
83169,1801,Florida Atlantic University/Mainstreet Research,,,Florida Atlantic University Political Communication and Public Opinion Research Lab/Mainstreet Research,770,Florida Atlantic University Political Communication and Public Opinion Research Lab/Mainstreet Research,,IVR,Florida,6/27/2023,7/1/2023,,,,175442,933,a,,a,,7/10/2023 11:38,,https://www.fau.edu/artsandletters/fau-polcom-lab/pdfs/mainstreet-florida-july-2023.pdf,,FALSE,,8778,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,DEM,Biden,19368,Joe Biden,36.1
83169,1801,Florida Atlantic University/Mainstreet Research,,,Florida Atlantic University Political Communication and Public Opinion Research Lab/Mainstreet Research,770,Florida Atlantic University Political Communication and Public Opinion Research Lab/Mainstreet Research,,IVR,Florida,6/27/2023,7/1/2023,,,,175442,933,a,,a,,7/10/2023 11:38,,https://www.fau.edu/artsandletters/fau-polcom-lab/pdfs/mainstreet-florida-july-2023.pdf,,FALSE,,8778,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,REP,DeSantis,16646,Ron DeSantis,49.1
83741,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B-,Online Panel,,6/28/2023,6/30/2023,,,,179352,5000,rv,,rv,TRUE,8/17/2023 13:42,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,DEM,Biden,19368,Joe Biden,41
83741,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B-,Online Panel,,6/28/2023,6/30/2023,,,,179352,5000,rv,,rv,TRUE,8/17/2023 13:42,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,REP,Trump,16651,Donald Trump,42
83742,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B-,Online Panel,,6/27/2023,6/29/2023,,,,179353,5000,rv,,rv,TRUE,8/17/2023 13:42,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,DEM,Biden,19368,Joe Biden,42
83742,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B-,Online Panel,,6/27/2023,6/29/2023,,,,179353,5000,rv,,rv,TRUE,8/17/2023 13:42,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,REP,Trump,16651,Donald Trump,42
83142,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,A/B,Online Panel,,6/26/2023,6/29/2023,,,,175312,1020,lv,,lv,,7/5/2023 9:37,,https://echeloninsights.com/in-the-news/june-2023-omnibus/,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,DEM,Biden,19368,Joe Biden,45
83142,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,A/B,Online Panel,,6/26/2023,6/29/2023,,,,175312,1020,lv,,lv,,7/5/2023 9:37,,https://echeloninsights.com/in-the-news/june-2023-omnibus/,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,REP,Trump,16651,Donald Trump,44
83142,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,A/B,Online Panel,,6/26/2023,6/29/2023,,,,175313,1020,lv,,lv,,7/5/2023 9:37,,https://echeloninsights.com/in-the-news/june-2023-omnibus/,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,DEM,Biden,19368,Joe Biden,45
83142,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,A/B,Online Panel,,6/26/2023,6/29/2023,,,,175313,1020,lv,,lv,,7/5/2023 9:37,,https://echeloninsights.com/in-the-news/june-2023-omnibus/,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,REP,DeSantis,16646,Ron DeSantis,42
83142,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,A/B,Online Panel,,6/26/2023,6/29/2023,,,,175314,1020,lv,,lv,,7/5/2023 9:49,,https://echeloninsights.com/in-the-news/june-2023-omnibus/,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,DEM,Biden,19368,Joe Biden,41
83142,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,A/B,Online Panel,,6/26/2023,6/29/2023,,,,175314,1020,lv,,lv,,7/5/2023 9:49,,https://echeloninsights.com/in-the-news/june-2023-omnibus/,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,REP,Trump,16651,Donald Trump,43
83142,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,A/B,Online Panel,,6/26/2023,6/29/2023,,,,175314,1020,lv,,lv,,7/5/2023 9:49,,https://echeloninsights.com/in-the-news/june-2023-omnibus/,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,IND,Swift,31038,Taylor Swift,7
83142,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,A/B,Online Panel,,6/26/2023,6/29/2023,,,,175315,1020,lv,,lv,,7/5/2023 9:49,,https://echeloninsights.com/in-the-news/june-2023-omnibus/,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,DEM,Biden,19368,Joe Biden,42
83142,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,A/B,Online Panel,,6/26/2023,6/29/2023,,,,175315,1020,lv,,lv,,7/5/2023 9:49,,https://echeloninsights.com/in-the-news/june-2023-omnibus/,,FALSE,,8914,2024,U.S. President,0,,11/5/2024,general,FALSE,FALSE,,REP,Trump,16651,Donald Trump,44
